#TimeHarp 200  Histogram Data			18.01.2018 16:24:00
#channels per curve
2037
#display curve no.
1	2	3	5	
#memory block no.
1	2	3	5	
#ns/channel
0.2946	0.2946	0.2946	0.2946	
#counts
27	123	214	398	
42	131	254	468	
41	134	289	485	
40	142	215	440	
28	114	206	429	
34	106	240	388	
37	147	233	485	
41	99	237	439	
28	89	182	373	
34	91	221	433	
44	120	253	451	
44	108	212	437	
30	95	206	355	
36	91	194	371	
40	125	254	428	
30	118	206	393	
28	102	152	311	
37	101	185	339	
34	102	239	411	
49	115	210	398	
37	92	167	327	
27	89	169	300	
37	104	199	407	
46	113	186	378	
34	87	158	329	
36	77	135	305	
30	98	176	365	
36	103	175	359	
36	63	140	288	
28	85	140	292	
32	79	191	348	
49	86	164	362	
27	82	126	336	
30	60	107	274	
36	78	142	362	
43	74	148	353	
41	68	136	278	
26	51	113	239	
32	77	106	273	
39	62	119	283	
39	66	95	269	
25	47	108	205	
33	62	112	252	
42	67	84	245	
29	58	103	208	
24	41	77	187	
29	56	107	211	
29	66	89	242	
28	51	90	192	
25	32	62	183	
26	30	53	155	
32	37	66	172	
37	42	73	195	
32	23	68	160	
25	29	50	156	
39	31	56	181	
35	31	68	189	
28	40	62	152	
27	41	54	173	
31	46	63	230	
48	45	82	228	
32	55	65	209	
21	45	58	192	
31	42	92	241	
42	61	135	258	
24	57	96	203	
34	48	94	209	
33	69	129	245	
41	77	112	287	
23	69	117	269	
31	51	85	213	
36	85	109	270	
37	85	145	307	
35	71	137	291	
30	69	109	243	
26	85	148	293	
44	86	154	329	
39	80	160	313	
30	66	112	258	
31	87	143	316	
39	94	197	343	
28	71	161	342	
38	80	158	283	
33	83	162	343	
57	103	177	369	
41	105	180	328	
23	77	158	330	
28	78	165	383	
40	115	185	408	
41	106	183	347	
32	88	165	319	
32	89	144	375	
45	100	227	436	
52	117	198	446	
32	88	165	336	
49	85	185	331	
38	116	207	401	
37	112	210	445	
34	93	185	371	
37	88	212	347	
39	127	234	450	
37	114	224	464	
43	101	207	386	
30	110	205	347	
43	141	207	436	
49	127	263	470	
40	109	222	421	
33	126	204	355	
39	135	228	468	
35	152	255	443	
33	132	218	418	
36	110	196	417	
34	133	235	469	
45	154	292	520	
29	129	242	433	
37	103	201	350	
52	140	241	446	
53	155	284	512	
40	167	276	468	
37	132	206	432	
25	142	245	419	
55	166	314	521	
49	139	294	454	
36	131	212	409	
38	139	263	449	
48	146	319	513	
41	171	261	451	
37	123	216	418	
33	128	267	442	
45	151	267	549	
37	155	298	515	
28	139	256	412	
40	145	259	423	
44	158	288	501	
38	167	326	525	
37	110	254	392	
36	127	236	417	
35	186	312	463	
34	172	317	529	
29	130	244	435	
38	119	248	417	
41	159	280	492	
48	179	317	524	
37	156	284	431	
33	139	273	430	
34	169	308	500	
47	160	314	522	
42	177	303	468	
31	131	223	394	
42	141	300	488	
45	175	355	538	
41	160	319	492	
30	137	299	382	
60	165	293	517	
49	188	310	541	
45	147	279	477	
37	138	248	384	
36	147	316	467	
54	195	308	553	
48	173	305	519	
34	127	250	400	
36	133	306	453	
46	162	368	524	
27	196	326	528	
38	147	255	406	
45	147	307	451	
47	182	373	548	
40	176	337	495	
31	137	242	396	
39	163	286	405	
60	181	330	493	
38	170	333	556	
34	155	263	432	
37	147	257	445	
29	179	366	530	
45	193	367	554	
40	162	302	459	
31	155	312	454	
47	184	344	577	
37	191	368	529	
38	157	298	436	
37	145	296	435	
38	183	320	536	
52	195	374	493	
45	156	271	449	
30	123	286	396	
46	171	321	547	
53	201	391	527	
44	161	332	536	
42	144	268	394	
38	164	343	506	
42	182	379	547	
36	171	316	481	
48	127	298	442	
43	173	328	518	
35	187	385	566	
32	174	350	454	
36	143	287	417	
38	155	304	475	
47	225	359	572	
51	183	339	518	
33	161	295	429	
35	171	307	482	
42	166	377	564	
48	185	356	516	
46	151	257	426	
42	142	288	458	
46	197	386	592	
49	163	353	568	
35	162	311	433	
27	149	319	441	
45	205	397	531	
49	193	380	540	
36	171	312	416	
42	148	313	444	
54	175	381	554	
41	197	398	554	
45	166	317	480	
34	125	305	461	
39	187	373	563	
41	192	365	513	
37	156	319	472	
32	149	301	454	
56	177	355	496	
41	210	391	547	
34	154	323	478	
46	144	299	425	
40	169	334	502	
55	206	386	583	
38	186	300	476	
32	161	311	418	
47	192	318	459	
50	215	385	567	
37	194	344	492	
30	162	291	429	
48	165	318	441	
52	179	404	548	
39	183	369	476	
32	150	269	404	
35	157	314	454	
56	212	399	584	
47	196	356	501	
34	156	299	436	
34	165	330	447	
34	183	350	558	
55	206	365	556	
26	164	308	423	
39	164	316	448	
57	206	357	542	
59	208	357	529	
23	161	293	388	
34	148	287	412	
49	211	366	534	
51	215	360	584	
37	156	321	438	
40	167	299	480	
42	191	348	550	
36	202	412	505	
54	187	322	457	
39	133	294	456	
46	211	384	462	
45	208	376	551	
33	190	337	418	
43	161	287	427	
28	192	340	551	
48	217	379	528	
45	181	315	427	
46	156	292	396	
35	191	366	516	
60	188	419	555	
48	211	380	467	
36	170	276	389	
34	190	331	471	
51	226	397	541	
52	188	385	522	
37	163	278	411	
48	161	343	503	
48	194	389	546	
45	175	358	498	
38	141	275	411	
37	177	295	432	
52	190	427	564	
42	191	373	531	
36	162	298	427	
29	180	324	452	
34	222	419	540	
49	195	374	474	
39	155	325	436	
39	161	318	452	
49	202	377	529	
48	192	377	504	
41	186	317	432	
41	172	291	412	
51	201	412	498	
43	196	394	551	
39	161	313	494	
35	165	325	373	
50	182	341	478	
43	215	362	536	
52	196	361	473	
35	172	301	426	
35	179	335	476	
66	206	408	536	
40	160	346	458	
30	157	285	412	
40	199	358	504	
56	209	413	540	
43	182	347	468	
37	141	313	412	
37	164	343	484	
47	224	367	547	
48	178	368	478	
45	144	298	386	
48	187	359	464	
60	208	406	529	
50	210	392	487	
40	175	296	422	
47	158	338	451	
55	213	371	525	
42	206	420	525	
31	139	286	433	
38	162	338	446	
47	203	367	528	
39	207	361	524	
43	161	302	395	
42	153	348	439	
55	190	399	499	
43	193	377	478	
36	165	292	424	
31	166	284	374	
50	209	385	484	
50	199	386	524	
47	181	307	412	
38	142	310	459	
51	195	365	488	
43	219	386	504	
40	165	315	482	
31	169	298	411	
31	171	366	499	
46	193	374	520	
36	190	362	441	
35	155	275	385	
39	192	374	482	
50	224	397	546	
44	170	335	437	
39	150	295	389	
40	165	384	480	
48	196	391	539	
40	198	366	477	
39	149	296	401	
31	158	399	446	
40	192	403	576	
43	185	340	478	
47	151	307	396	
46	193	366	467	
59	189	370	560	
47	192	373	495	
45	136	335	382	
41	172	364	441	
56	199	410	552	
40	184	386	474	
31	163	298	405	
41	174	302	404	
42	206	386	524	
33	169	374	452	
44	171	291	380	
24	155	313	425	
50	204	354	556	
62	195	361	549	
31	160	337	432	
46	166	312	446	
42	218	369	513	
43	209	376	491	
43	193	317	396	
46	146	319	424	
43	224	367	520	
38	215	437	566	
37	175	335	454	
28	151	311	404	
45	185	346	530	
47	222	421	540	
41	213	347	509	
34	163	286	412	
48	175	305	414	
35	182	381	444	
41	148	321	369	
40	149	289	322	
47	167	300	414	
41	192	325	486	
43	183	310	419	
24	132	282	349	
39	140	302	370	
51	201	354	455	
40	195	364	491	
36	132	320	401	
44	202	363	487	
56	234	431	649	
69	261	509	674	
44	209	375	535	
50	213	418	566	
60	221	438	551	
44	225	441	540	
42	182	309	403	
38	170	342	419	
51	191	365	540	
53	213	380	509	
41	155	316	469	
42	144	305	407	
38	197	383	452	
47	169	340	484	
43	169	355	435	
44	197	315	450	
52	185	374	519	
51	208	406	553	
45	190	325	434	
39	155	340	408	
50	185	339	484	
50	179	356	481	
42	170	323	421	
33	162	282	409	
39	187	345	447	
56	192	391	496	
39	182	340	455	
28	157	339	415	
34	161	348	430	
46	175	390	470	
40	180	335	490	
44	194	307	412	
52	197	419	554	
51	202	390	531	
50	206	358	455	
49	186	354	441	
52	183	388	486	
60	204	417	532	
38	185	332	475	
40	164	289	475	
34	193	356	481	
40	203	391	488	
32	215	377	499	
36	175	340	424	
40	175	374	491	
36	202	401	582	
16	89	216	225	
0	11	25	42	
30	124	167	332	
59	260	451	617	
53	196	388	512	
38	107	227	311	
72	251	470	576	
1	8	20	17	
0	6	15	23	
44	234	353	573	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
